review,sentiment
お風呂の栓も水垢が凄いし、お風呂も綺麗に掃除されてませんでした。,negative
おチビたちは子供用のカレーとデザート、朝食はうどんとデザートどちらも美味しそうに完食。,positive
融通きかせてくれて好感度アップです。,positive
連泊しても飽きる事なく、毎日いろいろ日替わりで出てくるので、食べ過ぎてしまうほどでした。,positive
ただ、時期的なものもあり、平日だったのもあって、浮き輪のスライダーがやってなかったのが残念でした。,negative
来年もスキー旅行の際にはお世話になろうと思っています。,positive
洗面所・トイレ・お風呂などの面では、部屋付きでなかったり、ドライヤーを毎回フロントへ借りに行かないといけないなどの多少の不便はありました。,negative
チェックイン、荷物預かりも対応が良かった。,positive
せっかくだから、超豪華なところに泊まろうか、ということで、たまたま見つけたこのお宿の、露天風呂付洋室のお部屋に泊まりました。,neutral
当日夕方東武日光駅まで迎えに来て頂いて、18時の夕食前に一回温泉に入りました。,neutral
Airwaveを初めて使用しましたが、ぐっすり眠れました。,positive
シャワーブースとトイレ隣接しているのですが、便器に座ってシャワーブース内を何気無く見ると、シャワーブースのお掃除もれが、みょーに目立ちます。,negative
湯船がやや小さいのが残念ですが、その分ベッドが広いので、部屋としては大満足でした。,positive
あいにくのお天気でしたが、波の音を聞きながら、ぬるいかな?,neutral
京都に赴く際にはまたぜひ利用させていただきたいので、清掃がよりきちんとなされるようになることを願っています。,negative
貸切り風呂、朝夕部屋食、この2つは大変良かったです。,positive
チビ(笑),negative
私はふだんはあまりからい事書きませんが、ハイクラスというほどのホテルではないと感じました。,negative
【評判の朝食】は、マグロの解体ショー&寿司が最高。,positive
コンビニも1分程度のところにあるので便利です。,positive
温泉なら分かるけど自分んちのお風呂が多少大きくなった程度の本当の大浴場なのに、ちょっとサービス履き違えてると思います。,negative
ただ、お部屋の汚れがちょっと気になりました。,negative
何回でも来たいお気に入りの温泉です!,positive
案内して頂きお部屋に入ると畳も琉球畳で落ち着いたお部屋でロケーションも最高でした。,positive
部屋に椅子がない。,negative
親が一緒だったので、早い時間のお風呂に入りさっぱりしてから近隣の居酒屋さんで夕食。,neutral
平日で他に泊まっている方も少なかったので、静かに過ごすことができました。,positive
部屋にiPadが置いてありホテル案内や雑誌が見れたりと新しいホテルならではのサービスで感激しました。,positive
イルカの形をしている料理が出てきてたり、宿の人から「今日はどうでしたか?,neutral
食事は鯨のフルコースをいただきました。,neutral
ブルーベリー調のお酢ドリンク+ミルクの組み合わせはオススメです,positive
天神・中洲共に徒歩圏内で帰りの時間気にせずに呑んで食べれて満足。,positive
